Date;Investor;Type;Trans;Volume;TurnOver
26/01/2012;Egyptians;institutions;Sell;13384510;116664159
29/01/2012;Foreigners;Retail;Buy;702014;2280848
29/01/2012;Foreigners;Retail;Sell;1494388;4899686
29/01/2012;Foreigners;institutions;Buy;24427109;166446002
29/01/2012;Foreigners;institutions;Sell;21519063;106099920
29/01/2012;Arabs;Retail;Buy;9582243;27741594
29/01/2012;Arabs;Retail;Sell;13752987;27099060
29/01/2012;Arabs;institutions;Buy;5892963;28198478
29/01/2012;Arabs;institutions;Sell;1755421;13107375
29/01/2012;Egyptians;Retail;Buy;128647896;306490398
29/01/2012;Egyptians;Retail;Sell;128192165;374745205
29/01/2012;Egyptians;institutions;Buy;10674484;67443950
29/01/2012;Egyptians;institutions;Sell;13212685;72650024
30/01/2012;Foreigners;Retail;Buy;1185291;5898281
30/01/2012;Foreigners;Retail;Sell;415127;6010650
30/01/2012;Foreigners;institutions;Buy;10806113;63486855
30/01/2012;Foreigners;institutions;Sell;32536577;99629433
30/01/2012;Arabs;Retail;Buy;3892268;9183485
30/01/2012;Arabs;Retail;Sell;4537165;11674409
30/01/2012;Arabs;institutions;Buy;7778444;16704881
30/01/2012;Arabs;institutions;Sell;3392172;24306141
30/01/2012;Egyptians;Retail;Buy;107825314;287856712
30/01/2012;Egyptians;Retail;Sell;94958210;269662624
30/01/2012;Egyptians;institutions;Buy;16785178;68971639
30/01/2012;Egyptians;institutions;Sell;12433357;40818598
31/01/2012;Foreigners;Retail;Buy;414756;9895560
31/01/2012;Foreigners;Retail;Sell;750549;2770467
31/01/2012;Foreigners;institutions;Buy;22140725;147384732
31/01/2012;Foreigners;institutions;Sell;21284385;169530442
31/01/2012;Arabs;Retail;Buy;3405407;11486342
31/01/2012;Arabs;Retail;Sell;3655203;12173133
31/01/2012;Arabs;institutions;Buy;5871851;24282965
31/01/2012;Arabs;institutions;Sell;6547521;25379971
31/01/2012;Egyptians;Retail;Buy;125640674;341921656
31/01/2012;Egyptians;Retail;Sell;128379771;340609200
31/01/2012;Egyptians;institutions;Buy;13078319;73937956
31/01/2012;Egyptians;institutions;Sell;9934303;58445998
02/01/2012;Foreigners;Retail;Buy;886048;3370450
02/01/2012;Foreigners;Retail;Sell;1292849;5850260
02/01/2012;Foreigners;institutions;Buy;16650141;80664495
02/01/2012;Foreigners;institutions;Sell;8724926;69822256
02/01/2012;Arabs;Retail;Buy;10779725;15560621
02/01/2012;Arabs;Retail;Sell;3622013;9638439
02/01/2012;Arabs;institutions;Buy;1301316;13044690
02/01/2012;Arabs;institutions;Sell;7889671;18633766
02/01/2012;Egyptians;Retail;Buy;115685403;300491091
02/01/2012;Egyptians;Retail;Sell;124749251;308454145
02/01/2012;Egyptians;institutions;Buy;16068159;51089854
02/01/2012;Egyptians;institutions;Sell;15092082;51822335
02/02/2012;Foreigners;Retail;Buy;337478;1031922
02/02/2012;Foreigners;Retail;Sell;880867;9387538
02/02/2012;Foreigners;institutions;Buy;10022161;64593200
02/02/2012;Foreigners;institutions;Sell;21882436;83082053
02/02/2012;Arabs;Retail;Buy;9026805;23266183
02/02/2012;Arabs;Retail;Sell;4554842;26617216
02/02/2012;Arabs;institutions;Buy;5481727;26247291
02/02/2012;Arabs;institutions;Sell;6303281;18011547
02/02/2012;Egyptians;Retail;Buy;130923224;336166708
02/02/2012;Egyptians;Retail;Sell;124577612;331084071
02/02/2012;Egyptians;institutions;Buy;14860937;74528447
02/02/2012;Egyptians;institutions;Sell;12453294;57651326
02/06/2012;Foreigners;Retail;Buy;176576;936805
02/06/2012;Foreigners;Retail;Sell;339033;1775836
02/06/2012;Foreigners;institutions;Buy;9063491;79000390
02/06/2012;Foreigners;institutions;Sell;17840603;79374030
02/06/2012;Arabs;Retail;Buy;2941173;5435829
02/06/2012;Arabs;Retail;Sell;2107931;17644597
02/06/2012;Arabs;institutions;Buy;2835147;10811321
02/06/2012;Arabs;institutions;Sell;5121019;19054781
02/06/2012;Egyptians;Retail;Buy;77525898;193107865
02/06/2012;Egyptians;Retail;Sell;65523157;171461163
02/06/2012;Egyptians;institutions;Buy;8647290;48001713
02/06/2012;Egyptians;institutions;Sell;10257832;47983517
02/07/2012;Foreigners;Retail;Buy;978781;1813842
02/07/2012;Foreigners;Retail;Sell;512940;883034
02/07/2012;Foreigners;institutions;Buy;10363391;55885642
02/07/2012;Foreigners;institutions;Sell;28001739;154745197
02/07/2012;Arabs;Retail;Buy;3971198;7396558
02/07/2012;Arabs;Retail;Sell;1520741;5218775
02/07/2012;Arabs;institutions;Buy;4441785;20943024
02/07/2012;Arabs;institutions;Sell;813597;5580827
02/07/2012;Egyptians;Retail;Buy;87270690;254317635
02/07/2012;Egyptians;Retail;Sell;81683685;210049179
02/07/2012;Egyptians;institutions;Buy;12284797;70908367
02/07/2012;Egyptians;institutions;Sell;6777940;34788056
02/08/2012;Foreigners;Retail;Buy;652631;6256532
02/08/2012;Foreigners;Retail;Sell;397639;1508401
02/08/2012;Foreigners;institutions;Buy;7697335;50283273
02/08/2012;Foreigners;institutions;Sell;9686846;115797867
02/08/2012;Arabs;Retail;Buy;5269143;17559658
02/08/2012;Arabs;Retail;Sell;3529735;9074695
02/08/2012;Arabs;institutions;Buy;7848948;42052783
02/08/2012;Arabs;institutions;Sell;8299766;32057888
02/08/2012;Egyptians;Retail;Buy;103629670;295669516
02/08/2012;Egyptians;Retail;Sell;106829637;275933042
02/08/2012;Egyptians;institutions;Buy;13150464;87647829
02/08/2012;Egyptians;institutions;Sell;9504568;65097698
02/09/2012;Foreigners;Retail;Buy;821079;1711758
02/09/2012;Foreigners;Retail;Sell;916457;3077973
02/09/2012;Foreigners;institutions;Buy;19616226;172720692
02/09/2012;Foreigners;institutions;Sell;25955216;201687637
02/09/2012;Arabs;Retail;Buy;5549921;20698505
02/09/2012;Arabs;Retail;Sell;7297218;52146021
02/09/2012;Arabs;institutions;Buy;5377925;20176421
02/09/2012;Arabs;institutions;Sell;3222362;15572965
02/09/2012;Egyptians;Retail;Buy;134020894;398634981
02/09/2012;Egyptians;Retail;Sell;133024145;370729890
02/09/2012;Egyptians;institutions;Buy;12840000;84731912
02/09/2012;Egyptians;institutions;Sell;7810647;55459781
02/12/2012;Foreigners;Retail;Buy;2233355;12005740
02/12/2012;Foreigners;Retail;Sell;1465090;10011365
02/12/2012;Foreigners;institutions;Buy;6759845;47339577
02/12/2012;Foreigners;institutions;Sell;5782529;35206288
02/12/2012;Arabs;Retail;Buy;9128392;44435413
02/12/2012;Arabs;Retail;Sell;9118777;50532482
02/12/2012;Arabs;institutions;Buy;2439062;15551026
02/12/2012;Arabs;institutions;Sell;1978643;13259073
02/12/2012;Egyptians;Retail;Buy;112415364;376898918
02/12/2012;Egyptians;Retail;Sell;120594324;391253146
02/12/2012;Egyptians;institutions;Buy;15972360;80564780
02/12/2012;Egyptians;institutions;Sell;10009015;76533100
13/02/2012;Foreigners;Retail;Buy;1027949;4848592
13/02/2012;Foreigners;Retail;Sell;908733;3096147
13/02/2012;Foreigners;institutions;Buy;15230426;112686844
13/02/2012;Foreigners;institutions;Sell;23093113;131928251
13/02/2012;Arabs;Retail;Buy;6258805;20431861
13/02/2012;Arabs;Retail;Sell;7756271;25196256
13/02/2012;Arabs;institutions;Buy;7807149;31605014
13/02/2012;Arabs;institutions;Sell;3774757;19950918
13/02/2012;Egyptians;Retail;Buy;133312146;420162018
13/02/2012;Egyptians;Retail;Sell;146978632;466358564
13/02/2012;Egyptians;institutions;Buy;27221569;118579511
13/02/2012;Egyptians;institutions;Sell;8346538;61783703
14/02/2012;Foreigners;Retail;Buy;2339886;6593356
14/02/2012;Foreigners;Retail;Sell;2314302;6304972
14/02/2012;Foreigners;institutions;Buy;17401558;76816165
14/02/2012;Foreigners;institutions;Sell;43269677;235966253
14/02/2012;Arabs;Retail;Buy;7027076;30405498
14/02/2012;Arabs;Retail;Sell;19356838;41562469
14/02/2012;Arabs;institutions;Buy;15897957;41171986
14/02/2012;Arabs;institutions;Sell;3108961;13196512
14/02/2012;Egyptians;Retail;Buy;198134410;612390206
14/02/2012;Egyptians;Retail;Sell;177960304;504416293
14/02/2012;Egyptians;institutions;Buy;20761299;95779979
14/02/2012;Egyptians;institutions;Sell;15552104;61710692
15/02/2012;Foreigners;Retail;Buy;729684;1934027
15/02/2012;Foreigners;Retail;Sell;753200;4802154
15/02/2012;Foreigners;institutions;Buy;12745963;78861599
15/02/2012;Foreigners;institutions;Sell;23283387;92954635
15/02/2012;Arabs;Retail;Buy;2638669;10293199
15/02/2012;Arabs;Retail;Sell;8066280;18459828
15/02/2012;Arabs;institutions;Buy;3641504;11282302
15/02/2012;Arabs;institutions;Sell;6578091;16713329
15/02/2012;Egyptians;Retail;Buy;179763765;494867605
15/02/2012;Egyptians;Retail;Sell;151472182;419493020
15/02/2012;Egyptians;institutions;Buy;12383879;55103754
15/02/2012;Egyptians;institutions;Sell;21750324;99919520
16/02/2012;Foreigners;Retail;Buy;963896;2955122
16/02/2012;Foreigners;Retail;Sell;574422;5583252
16/02/2012;Foreigners;institutions;Buy;6544740;82072565
16/02/2012;Foreigners;institutions;Sell;18663516;127714236
16/02/2012;Arabs;Retail;Buy;11938100;27696731
16/02/2012;Arabs;Retail;Sell;5754462;23828403
16/02/2012;Arabs;institutions;Buy;3026256;17430244
16/02/2012;Arabs;institutions;Sell;4422325;28735555
16/02/2012;Egyptians;Retail;Buy;140832008;448050250
16/02/2012;Egyptians;Retail;Sell;127276913;390833025
16/02/2012;Egyptians;institutions;Buy;16548603;94831117
16/02/2012;Egyptians;institutions;Sell;23161965;96341558
19/02/2012;Foreigners;Retail;Buy;783643;8214147
19/02/2012;Foreigners;Retail;Sell;1157050;4499545
19/02/2012;Foreigners;institutions;Buy;13617045;92935662
19/02/2012;Foreigners;institutions;Sell;5921652;94259884
19/02/2012;Arabs;Retail;Buy;9256996;19374286
19/02/2012;Arabs;Retail;Sell;6920006;18540395
19/02/2012;Arabs;institutions;Buy;4970678;16765880
19/02/2012;Arabs;institutions;Sell;6091940;16055847
19/02/2012;Egyptians;Retail;Buy;143511332;427177247
19/02/2012;Egyptians;Retail;Sell;159507505;442079135
19/02/2012;Egyptians;institutions;Buy;21012911;98081388
19/02/2012;Egyptians;institutions;Sell;13554452;87113804
20/02/2012;Foreigners;Retail;Buy;1873197;7756828
20/02/2012;Foreigners;Retail;Sell;1159372;5036998
20/02/2012;Foreigners;institutions;Buy;13913481;117687014
20/02/2012;Foreigners;institutions;Sell;17648349;134299749
20/02/2012;Arabs;Retail;Buy;4434356;16279151
20/02/2012;Arabs;Retail;Sell;7665529;31099903
20/02/2012;Arabs;institutions;Buy;3505220;12219211
20/02/2012;Arabs;institutions;Sell;5042080;14233126
20/02/2012;Egyptians;Retail;Buy;162314224;492234628
20/02/2012;Egyptians;Retail;Sell;154453995;499616530
20/02/2012;Egyptians;institutions;Buy;12221995;198092765
20/02/2012;Egyptians;institutions;Sell;12293148;159983293
21/02/2012;Foreigners;Retail;Buy;400342;1695216
21/02/2012;Foreigners;Retail;Sell;262750;888643
21/02/2012;Foreigners;institutions;Buy;12403377;62873914
21/02/2012;Foreigners;institutions;Sell;16099671;104366093
21/02/2012;Arabs;Retail;Buy;3553176;13841303
21/02/2012;Arabs;Retail;Sell;4478145;13230427
21/02/2012;Arabs;institutions;Buy;2002490;11897727
21/02/2012;Arabs;institutions;Sell;5385859;11783248
21/02/2012;Egyptians;Retail;Buy;132338071;408741331
21/02/2012;Egyptians;Retail;Sell;122085990;360643392
21/02/2012;Egyptians;institutions;Buy;5583230;51095957
21/02/2012;Egyptians;institutions;Sell;7968271;59233645
22/02/2012;Foreigners;Retail;Buy;508078;2518463
22/02/2012;Foreigners;Retail;Sell;301454;1231235
22/02/2012;Foreigners;institutions;Buy;4915375;66964793
22/02/2012;Foreigners;institutions;Sell;12680263;85733368
22/02/2012;Arabs;Retail;Buy;5137698;18923945
22/02/2012;Arabs;Retail;Sell;4135247;11894051
22/02/2012;Arabs;institutions;Buy;3573490;11859654
22/02/2012;Arabs;institutions;Sell;1141625;5888361
22/02/2012;Egyptians;Retail;Buy;96196713;292174593
22/02/2012;Egyptians;Retail;Sell;95125029;297395461
22/02/2012;Egyptians;institutions;Buy;6841437;44820362
22/02/2012;Egyptians;institutions;Sell;3789173;35119335
23/02/2012;Foreigners;Retail;Buy;932405;8839330
23/02/2012;Foreigners;Retail;Sell;1159888;3871384
23/02/2012;Foreigners;institutions;Buy;10064562;119412971
23/02/2012;Foreigners;institutions;Sell;17800147;197747505
23/02/2012;Arabs;Retail;Buy;7545993;50028242
23/02/2012;Arabs;Retail;Sell;3832448;12568237
23/02/2012;Arabs;institutions;Buy;2440092;12378718
23/02/2012;Arabs;institutions;Sell;5935373;17360247
23/02/2012;Egyptians;Retail;Buy;157067768;486924388
23/02/2012;Egyptians;Retail;Sell;147142561;455079865
23/02/2012;Egyptians;institutions;Buy;9611992;65953916
23/02/2012;Egyptians;institutions;Sell;11792395;56910327
26/02/2012;Foreigners;Retail;Buy;1860635;10460031
26/02/2012;Foreigners;Retail;Sell;928034;3223120
26/02/2012;Foreigners;institutions;Buy;17359742;88486749
26/02/2012;Foreigners;institutions;Sell;12401420;90160970
26/02/2012;Arabs;Retail;Buy;3859481;15676646
26/02/2012;Arabs;Retail;Sell;5916385;15382989
26/02/2012;Arabs;institutions;Buy;2298865;11756404
26/02/2012;Arabs;institutions;Sell;8859124;27894241
26/02/2012;Egyptians;Retail;Buy;169460976;499971413
26/02/2012;Egyptians;Retail;Sell;161318648;473496762
26/02/2012;Egyptians;institutions;Buy;7837155;49844452
26/02/2012;Egyptians;institutions;Sell;13253243;66037613
27/02/2012;Foreigners;Retail;Buy;520370;1488261
27/02/2012;Foreigners;Retail;Sell;509520;1756164
27/02/2012;Foreigners;institutions;Buy;7907199;58421910
27/02/2012;Foreigners;institutions;Sell;8571774;80803654
27/02/2012;Arabs;Retail;Buy;5028614;16900161
27/02/2012;Arabs;Retail;Sell;8096479;21569991
27/02/2012;Arabs;institutions;Buy;4040372;11180711
27/02/2012;Arabs;institutions;Sell;3183451;12965272
27/02/2012;Egyptians;Retail;Buy;150346530;482819814
27/02/2012;Egyptians;Retail;Sell;142645691;440910083
27/02/2012;Egyptians;institutions;Buy;6402884;48921041
27/02/2012;Egyptians;institutions;Sell;11239054;61726734
28/02/2012;Foreigners;Retail;Buy;2420103;6624185
28/02/2012;Foreigners;Retail;Sell;2260614;11094351
28/02/2012;Foreigners;institutions;Buy;4344642;71015695
28/02/2012;Foreigners;institutions;Sell;6500138;54134074
28/02/2012;Arabs;Retail;Buy;6511671;41745937
28/02/2012;Arabs;Retail;Sell;9602810;17397922
28/02/2012;Arabs;institutions;Buy;2048826;21186145
28/02/2012;Arabs;institutions;Sell;1727510;10087252
28/02/2012;Egyptians;Retail;Buy;157436023;431783628
28/02/2012;Egyptians;Retail;Sell;147738785;431544379
28/02/2012;Egyptians;institutions;Buy;7579112;39395876
28/02/2012;Egyptians;institutions;Sell;12510520;87493488
29/02/2012;Foreigners;Retail;Buy;453233;3865852
29/02/2012;Foreigners;Retail;Sell;1504153;4227495
29/02/2012;Foreigners;institutions;Buy;15575916;175195089
29/02/2012;Foreigners;institutions;Sell;11073121;190850211
29/02/2012;Arabs;Retail;Buy;3317793;32422741
29/02/2012;Arabs;Retail;Sell;9887920;28320501
29/02/2012;Arabs;institutions;Buy;3548208;26528246
29/02/2012;Arabs;institutions;Sell;4615165;15275100
29/02/2012;Egyptians;Retail;Buy;143155660;445767569
29/02/2012;Egyptians;Retail;Sell;139931681;467652027
29/02/2012;Egyptians;institutions;Buy;11866897;87527679
29/02/2012;Egyptians;institutions;Sell;10905667;64981841
03/01/2012;Foreigners;Retail;Buy;1510844;3541397
03/01/2012;Foreigners;Retail;Sell;480753;4394374
03/01/2012;Foreigners;institutions;Buy;18546374;132038469
03/01/2012;Foreigners;institutions;Sell;18980291;164506587
03/01/2012;Arabs;Retail;Buy;4949869;15124892
03/01/2012;Arabs;Retail;Sell;9048047;26777195
03/01/2012;Arabs;institutions;Buy;4855299;21340402
03/01/2012;Arabs;institutions;Sell;5521565;22606959
03/01/2012;Egyptians;Retail;Buy;131832348;440803461
03/01/2012;Egyptians;Retail;Sell;132104508;439856318
03/01/2012;Egyptians;institutions;Buy;10195068;90373739
03/01/2012;Egyptians;institutions;Sell;5754638;45080926
03/04/2012;Foreigners;Retail;Buy;1308960;3773703
03/04/2012;Foreigners;Retail;Sell;788148;8073725
03/04/2012;Foreigners;institutions;Buy;5074430;28393796
03/04/2012;Foreigners;institutions;Sell;11276158;137208364
03/04/2012;Arabs;Retail;Buy;3495158;76148122
03/04/2012;Arabs;Retail;Sell;3531249;19569714
03/04/2012;Arabs;institutions;Buy;3963732;20187037
03/04/2012;Arabs;institutions;Sell;7953108;14542747
03/04/2012;Egyptians;Retail;Buy;134887428;437202595
03/04/2012;Egyptians;Retail;Sell;114290518;375650604
03/04/2012;Egyptians;institutions;Buy;4549225;74330672
03/04/2012;Egyptians;institutions;Sell;15439752;84990770
03/05/2012;Foreigners;Retail;Buy;1830550;2911842
03/05/2012;Foreigners;Retail;Sell;1290570;7405103
03/05/2012;Foreigners;institutions;Buy;12340838;107540187
03/05/2012;Foreigners;institutions;Sell;8685715;85802200
03/05/2012;Arabs;Retail;Buy;7429159;25634669
03/05/2012;Arabs;Retail;Sell;5122168;21427473
03/05/2012;Arabs;institutions;Buy;3367981;22638809
03/05/2012;Arabs;institutions;Sell;7900436;25494764
03/05/2012;Egyptians;Retail;Buy;126070394;416875853
03/05/2012;Egyptians;Retail;Sell;120243498;412543349
03/05/2012;Egyptians;institutions;Buy;9749395;63995575
03/05/2012;Egyptians;institutions;Sell;17545930;86924046
03/06/2012;Foreigners;Retail;Buy;1014743;3798670
03/06/2012;Foreigners;Retail;Sell;1526239;6271410
03/06/2012;Foreigners;institutions;Buy;10240086;117124799
03/06/2012;Foreigners;institutions;Sell;17195934;119378913
03/06/2012;Arabs;Retail;Buy;8424429;46374831
03/06/2012;Arabs;Retail;Sell;4830881;24062373
03/06/2012;Arabs;institutions;Buy;3020485;35394346
03/06/2012;Arabs;institutions;Sell;3800409;23966218
03/06/2012;Egyptians;Retail;Buy;140075596;478932148
03/06/2012;Egyptians;Retail;Sell;135319411;521876379
03/06/2012;Egyptians;institutions;Buy;11385429;107694215
03/06/2012;Egyptians;institutions;Sell;11487894;93763715
03/07/2012;Foreigners;Retail;Buy;532813;2020380
03/07/2012;Foreigners;Retail;Sell;719125;6102927
03/07/2012;Foreigners;institutions;Buy;9371026;83893162
03/07/2012;Foreigners;institutions;Sell;23282791;137068952
03/07/2012;Arabs;Retail;Buy;13236645;48033899
03/07/2012;Arabs;Retail;Sell;6168340;25174660
03/07/2012;Arabs;institutions;Buy;3740265;21771370
03/07/2012;Arabs;institutions;Sell;4514709;27523835
03/07/2012;Egyptians;Retail;Buy;160458418;569409051
03/07/2012;Egyptians;Retail;Sell;146620093;524336319
03/07/2012;Egyptians;institutions;Buy;19139915;124866140
03/07/2012;Egyptians;institutions;Sell;25174024;129787309
03/08/2012;Foreigners;Retail;Buy;666523;1706356
03/08/2012;Foreigners;Retail;Sell;688240;3535144
03/08/2012;Foreigners;institutions;Buy;11119731;99509963
03/08/2012;Foreigners;institutions;Sell;23969610;121841972
03/08/2012;Arabs;Retail;Buy;29808859;72515595
03/08/2012;Arabs;Retail;Sell;4606992;18610942
03/08/2012;Arabs;institutions;Buy;28762681;32102308
03/08/2012;Arabs;institutions;Sell;30608718;33074334
03/08/2012;Egyptians;Retail;Buy;109127456;367511870
03/08/2012;Egyptians;Retail;Sell;109376735;338405347
03/08/2012;Egyptians;institutions;Buy;5591894;38488762
03/08/2012;Egyptians;institutions;Sell;15826849;96367113
03/11/2012;Foreigners;Retail;Buy;687552;2106602
03/11/2012;Foreigners;Retail;Sell;347500;778592
03/11/2012;Foreigners;institutions;Buy;4466104;48424873
03/11/2012;Foreigners;institutions;Sell;10190028;37894104
03/11/2012;Arabs;Retail;Buy;11360410;99123895
03/11/2012;Arabs;Retail;Sell;7138613;22401992
03/11/2012;Arabs;institutions;Buy;1681147;9041363
03/11/2012;Arabs;institutions;Sell;10144083;105224002
03/11/2012;Egyptians;Retail;Buy;104955099;350529249
03/11/2012;Egyptians;Retail;Sell;94263507;310804783
03/11/2012;Egyptians;institutions;Buy;8127752;53099495
03/11/2012;Egyptians;institutions;Sell;9194333;85222004
03/12/2012;Foreigners;Retail;Buy;303510;1051746
03/12/2012;Foreigners;Retail;Sell;455970;1693413
03/12/2012;Foreigners;institutions;Buy;6300219;62612835
03/12/2012;Foreigners;institutions;Sell;19590340;131655947
